transcript_id	gene_name	known_status	single_exon	pval	qval	esti_log2FC	mean_obs_control	mean_obs_condition
ENST00000242728.4	BHLHE41	1	0	3.733120580973127e-11	1.4086491321645509e-8	3.41116779693881	3.821881866158259	7.233049663097069
ENST00000602877.1	ANXA8	1	0	3.857273234144521e-11	1.4483966914377698e-8	1.6626929825505743	6.743617024513311	8.406310007063883
ENST00000293308.8	KRT8	1	0	4.3915031505338055e-11	1.6409938738768967e-8	-1.2477827540712014	15.315106546210533	14.067323792139332
MSTRG.27196.30	MSTRG.27196	0	0	5.0194417124870546e-11	1.8665776072565992e-8	-1.8336552423866046	8.119354889014947	6.28569964662834
ENST00000334287.2	SLC51B	1	0	5.095057587354735e-11	1.8820664480815866e-8	-4.43896472799645	7.30240368266262	2.863438954666167
MSTRG.18907.2	MSTRG.18907	0	0	5.109992434740918e-11	1.8820664480815866e-8	1.2436910630153375	8.466577351695895	9.710268414711232
MSTRG.4735.9	MSTRG.4735	0	0	5.54909973670802e-11	2.034062144917016e-8	6.931482899986349	-0.09081586242725843	6.8406670375590926
ENST00000410020.5	DYSF	1	0	5.641172567812737e-11	2.0580120414811425e-8	7.801120740183553	-1	6.8011207401835545
ENST00000368705.2	S100A16	1	0	7.605093556534828e-11	2.7614022957612333e-8	1.1779740387945798	8.92075630052455	10.098730339319129
ENST00000374118.5	KIF12	1	0	7.666639026712245e-11	2.7706801519212602e-8	-2.8452957449381966	6.890638683585662	4.0453429386474635
ENST00000526350.3	RRM1	1	0	7.750819379385645e-11	2.7880131933035926e-8	7.5308503399795335	-1	6.530850339979535
ENST00000414002.3	SNHG5	1	0	8.22232971147926e-11	2.943861740467623e-8	0.8543644857922622	12.20253481334314	13.0568992991354
MSTRG.13594.1	MSTRG.13594	0	0	8.618642082406806e-11	3.0714685721177255e-8	1.9162244427311026	6.50455118975654	8.420775632487642
MSTRG.12048.10	MSTRG.12048	0	0	8.683759489558815e-11	3.080413613952852e-8	1.5142723904143642	7.603135770037841	9.117408160452204
MSTRG.14016.4	MSTRG.14016	0	0	9.549212536328886e-11	3.371879511050407e-8	1.339136104562086	8.294502371739485	9.63363847630157
MSTRG.3640.1	MSTRG.3640	0	0	9.785554664818794e-11	3.4395554403367865e-8	7.927695657222061	-0.22713941678316693	7.700556240438895
ENST00000368843.5	SNX27	1	0	1.0334948191279935e-10	3.616151395091616e-8	-9.331029625842904	8.340527969455666	-0.9905016563872392
ENST00000551402.1	TGIF1	1	0	1.051634771466227e-10	3.6629723892830654e-8	-1.4319505495067495	9.292060561648109	7.860110012141357
ENST00000539282.3	BCAT1	1	0	1.0579181068232765e-10	3.6682595544565474e-8	7.604615801712731	-1	6.604615801712731
ENST00000409382.5	ST6GAL2	1	0	1.0805757726852447e-10	3.730021580896506e-8	-3.0157670306446245	9.07508121219197	6.059314181547344
ENST00000355961.6	PORCN	1	0	1.0861092985685555e-10	3.7323855123174863e-8	3.2050358586137815	5.6525666509121635	8.857602509525943
ENST00000370986.6	GADD45A	1	0	1.3365249893668268e-10	4.572519293621788e-8	1.167009690728638	8.970711129274797	10.137720820003436
ENST00000559313.3	C15orf52	1	0	1.38551952411988e-10	4.719165327795399e-8	1.792551658297571	6.652736780988211	8.44528843928578
ENST00000492118.2	ATF3	1	0	1.4180754405368e-10	4.8087750302291295e-8	2.7135861580942593	5.584037300520335	8.297623458614593
ENST00000216181.7	MYH9	1	0	1.6014378074033356e-10	5.399279005512429e-8	0.854798214787451	14.737903127475267	15.592701342262714
MSTRG.3612.1	MSTRG.3612	0	0	1.6062393861313718e-10	5.399279005512429e-8	4.9167566705317	2.6015845591238054	7.518341229655505
ENST00000229416.8	GCLC	1	0	1.676371738035414e-10	5.6105246642935684e-8	-1.6008250859921518	12.377111084851801	10.776285998859647
MSTRG.22923.2	MSTRG.22923	0	0	1.8023348144906686e-10	6.005988182469619e-8	-1.1297459531194667	11.90952442508878	10.77977847196931
ENST00000283871.7	HGD	1	0	1.8126400799271317e-10	6.014292906575466e-8	-4.303778493836661	9.74096760687912	5.43718911304246
ENST00000497097.3	FGB	1	0	2.0285059664353138e-10	6.701643938982452e-8	-7.322852144567094	8.52978011089845	1.2069279663313526
ENST00000346786.2	MYL9	1	0	2.0803898137936882e-10	6.843682337452852e-8	1.8161717729426337	6.243387181185689	8.05955895412832
ENST00000392055.5	PID1	1	0	2.1578431158735078e-10	7.068267639599788e-8	4.347170971102226	5.879990528905083	10.227161500007307
MSTRG.5931.1	MSTRG.5931	0	0	2.483571040714978e-10	8.100756271233765e-8	-1.39814158695407	8.842063284217954	7.443921697263882
ENST00000295228.3	INHBB	1	0	2.7207396158640046e-10	8.836893392842341e-8	-4.398140748824937	8.756266907651437	4.358126158826499
ENST00000258382.7	SP110	1	0	3.2043818901813665e-10	1.0364021208423992e-7	1.4520943466491922	7.320696580306901	8.772790926956093
ENST00000381441.5	DCUN1D4	1	0	3.3166308308410154e-10	1.0656622468790498e-7	-8.412652888087317	7.416429195010407	-0.9962236930769112
ENST00000376236.6	APBB1IP	1	0	3.326991843104215e-10	1.0656622468790498e-7	-7.270348833838188	7.414146614977051	0.14379778113886088
MSTRG.16458.8	MSTRG.16458	0	0	3.336381016379581e-10	1.0656622468790498e-7	-1.1783077691582677	10.452102826176905	9.273795057018635
MSTRG.17424.27	MSTRG.17424	0	0	3.56536973235736e-10	1.132446478851198e-7	-1.0899531628677694	10.35964489248315	9.269691729615381
ENST00000320936.7	CIRBP	1	0	3.574892427099538e-10	1.132446478851198e-7	1.2208728249575704	8.8294150715001	10.05028789645767
ENST00000301178.6	AXL	1	0	3.625527978054004e-10	1.1437797834699308e-7	1.0068497071812157	13.309277329733213	14.316127036914425
ENST00000343629.8	TLDC1	1	0	3.8619393468679363e-10	1.213389816750421e-7	1.4608195237149957	9.025909447297431	10.486728971012425
ENST00000295992.5	PCOLCE2	1	0	3.912459395579215e-10	1.220746744051166e-7	1.1779636846870405	8.883966171001651	10.06192985568869
ENST00000447205.1	TUBA4A	1	0	3.9170719277269574e-10	1.220746744051166e-7	1.7872111180474546	6.590333939949129	8.377545057996583
MSTRG.19870.2	MSTRG.19870	0	0	4.023991041742108e-10	1.249011122662025e-7	2.0677887898998493	11.117987490716283	13.18577628061613
MSTRG.25518.8	MSTRG.25518	0	0	4.5838005519834065e-10	1.4170570887149667e-7	-2.1145685446819344	8.80565992934713	6.691091384665193
MSTRG.23570.3	MSTRG.23570	0	0	4.711179690665978e-10	1.45060991619358e-7	1.5016048036133178	7.034134202248789	8.535739005862107
ENST00000408995.3	FHL2	1	0	5.22974720443832e-10	1.6038655400639384e-7	1.414105084027026	7.958649176700569	9.372754260727595
MSTRG.22962.2	MSTRG.22962	0	0	5.284214846529243e-10	1.6141389136558794e-7	-1.2057792765476818	10.178316324287797	8.972537047740115
ENST00000381869.5	MTUS1	1	0	5.376248752390157e-10	1.6357608704060753e-7	-8.629491287339881	7.629491287339885	-1
ENST00000542064.1	AP000439.3	1	0	5.802310864149242e-10	1.7580543715064542e-7	-3.3335832131047742	6.4237955287699675	3.0902123156651915
MSTRG.19525.2	MSTRG.19525	0	0	5.82386771027899e-10	1.7580543715064542e-7	-1.4390279033016558	9.299994999453078	7.8609670961514215
ENST00000503771.1	TMEM158	1	1	6.080976985395285e-10	1.8284975211123938e-7	2.725895498424415	5.85080054648611	8.576696044910525
ENST00000379612.4	MICAL2	1	0	6.490431881160424e-10	1.9440232487007236e-7	1.797818059635403	10.755883732763161	12.553701792398563
MSTRG.11712.6	MSTRG.11712	0	0	6.956963440751746e-10	2.0756828479796398e-7	1.454820094804856	7.868374497255206	9.32319459206006
ENST00000374839.5	ZC4H2	1	0	7.200946906896277e-10	2.140182587073956e-7	1.5270230726102696	6.823841089914988	8.350864162525257
MSTRG.6899.13	MSTRG.6899	0	0	7.459532941586025e-10	2.208509489401798e-7	-2.0292227096808717	13.725907296631048	11.696684586950173
ENST00000400889.2	FAM72D	1	0	7.803559803752498e-10	2.301511965568797e-7	-1.2344912386725886	9.600103688838317	8.365612450165727
ENST00000584437.3	RNF43	1	0	8.239289618395427e-10	2.420747316622995e-7	-6.072952959140594	5.916385274022944	-0.1565676851176526
ENST00000530826.1	AK5	1	0	8.694941135046014e-10	2.544906782328658e-7	3.4314958277428347	4.325903462335023	7.757399290077856
ENST00000548496.1	KRT18	1	0	9.069061158100368e-10	2.644352730178379e-7	-2.4297169114895354	6.772118503951633	4.342401592462096
ENST00000361452.6	NF2	1	0	9.522063176769572e-10	2.7659617251252504e-7	1.4740778142501922	8.009887759271201	9.483965573521393
MSTRG.6555.7	MSTRG.6555	0	0	1.124763244930094e-9	3.2477986079869267e-7	1.1514684635066927	8.831089787985222	9.982558251491913
ENST00000502265.3	CPLX2	1	0	1.1265212054672297e-9	3.2477986079869267e-7	-5.9293650761391445	5.899898198237546	-0.029466877901600224
ENST00000608478.1	FGF2	1	0	1.1571188618766165e-9	3.323564874278967e-7	2.017226269920688	8.658875366838634	10.67610163675932
ENST00000368599.3	FAM26E	1	0	1.1748677509878859e-9	3.3619998092116907e-7	2.76143270218992	3.77852476474232	6.53995746693224
ENST00000274071.4	PDGFC	1	0	1.1969653815074355e-9	3.412548302677699e-7	2.1053274012979526	6.876600417496043	8.981927818793995
ENST00000584760.1	SREBF1	1	0	1.2480851717592148e-9	3.5451606002401876e-7	-2.5952691854619085	6.624983526068042	4.029714340606133
ENST00000261646.7	SREBF1	1	0	1.2981293195628074e-9	3.6727159630883864e-7	-1.521722125371246	10.999296780183084	9.477574654811836
MSTRG.16460.8	MSTRG.16460	0	0	1.302533819092884e-9	3.6727159630883864e-7	-1.2963430844187953	9.107767619890096	7.811424535471297
ENST00000224949.6	PITRM1	1	0	1.5398972401436099e-9	4.3136069484484506e-7	0.8191814205745995	11.74877165605114	12.56795307662574
ENST00000267970.6	TSPAN3	1	0	1.541034219082744e-9	4.3136069484484506e-7	-1.762796119126045	7.694108840025617	5.931312720899569
ENST00000431489.3	EHBP1	1	0	1.7924666105913575e-9	4.999228343604745e-7	-1.093099265113298	11.406612101168847	10.313512836055548
ENST00000260197.9	SORL1	1	0	1.825323728825635e-9	5.072488977393896e-7	-3.8348058820127076	8.01784447894066	4.18303859692795
MSTRG.17309.9	MSTRG.17309	0	0	1.895717178469575e-9	5.249159037663757e-7	1.5351734845096754	6.939160712616621	8.474334197126296
ENST00000298573.6	DUSP16	1	0	2.0276409996617387e-9	5.594326925840919e-7	-1.0202096646285654	10.357949984774361	9.337740320145794
MSTRG.16229.8	MSTRG.16229	0	0	2.045174917593736e-9	5.622551058271894e-7	2.7652976965928118	4.7235344769591565	7.488832173551968
ENST00000278559.5	CAPN5	1	0	2.0824491425206413e-9	5.704650805829587e-7	1.422953026255307	8.068280072123782	9.49123309837909
ENST00000397747.4	PDCD1LG2	1	0	2.191932037486582e-9	5.983274909560447e-7	3.268137331561196	5.472605197702145	8.74074252926334
ENST00000415691.2	HNF4A	1	0	2.3761951187605756e-9	6.463334687520594e-7	-6.7523698328771316	5.752369832877133	-1
MSTRG.6741.1	MSTRG.6741	0	0	2.4207737233066662e-9	6.561404890809057e-7	2.3683236677519504	6.022998723970902	8.391322391722852
ENST00000304141.4	SDPR	1	0	2.5428382461694446e-9	6.868072269311766e-7	-1.5106596433182264	10.036134753752842	8.525475110434613
ENST00000532502.1	FAR1	1	0	2.5522803934053666e-9	6.869471602907864e-7	-1.9519991560666217	7.745545542381421	5.793546386314798
ENST00000584377.3	CSNK1D	1	0	2.569968403216694e-9	6.892977622801793e-7	-1.8898315135376753	9.287551792993847	7.397720279456169
ENST00000260227.4	MMP7	1	0	2.6815177738628295e-9	7.167194224952743e-7	-4.3100257483181466	6.928146737491157	2.618120989173008
MSTRG.11350.2	MSTRG.11350	0	0	2.6936736878211595e-9	7.17477229991036e-7	-2.238127580140983	9.83658099735429	7.598453417213307
ENST00000228872.6	CDKN1B	1	0	2.7478183387980972e-9	7.290131546907715e-7	-1.110360856137388	10.57992466497385	9.46956380883646
ENST00000508593.3	APBB2	1	0	2.75592486086772e-9	7.290131546907715e-7	1.814372516544589	6.934127932098407	8.748500448642995
ENST00000536769.1	UBC	1	1	2.8189459400968233e-9	7.431301425713465e-7	-1.091074407877462	10.128555960192502	9.037481552315038
ENST00000316423.8	UGDH	1	0	3.0367911020325467e-9	7.978261729049807e-7	-0.8431269694311048	12.24494684743831	11.401819878007204
ENST00000295971.9	RBM47	1	0	3.1416557856902593e-9	8.22568834745167e-7	-1.3657689654176475	9.522552411913393	8.156783446495744
ENST00000423161.3	SREBF1	1	0	3.1541400064277575e-9	8.230380856772526e-7	-2.4531898545646684	7.25478293660484	4.8015930820401715
ENST00000295974.10	APBB2	1	0	3.179641046827843e-9	8.26693278052875e-7	1.431679254519053	8.397405865743492	9.829085120262546
MSTRG.19355.1	MSTRG.19355	0	0	3.1896268181626182e-9	8.26693278052875e-7	1.2853208872079085	7.6376136841477695	8.922934571355675
ENST00000624145.1	ANKRD28	1	0	3.4832975740325885e-9	8.997778434775387e-7	-8.843630227150221	7.846116769054802	-0.9975134580954198
ENST00000497139.3	VEGFA	1	0	3.5204227466185636e-9	9.063263604229336e-7	1.5144549212776737	7.245877046752527	8.7603319680302
MSTRG.686.1	MSTRG.686	0	0	3.658434636133062e-9	9.387177432853822e-7	-6.790156476972114	6.324281017271705	-0.46587545970040994
ENST00000380871.4	NKX3-1	1	0	3.688988144661034e-9	9.434127588424332e-7	1.1810983048948756	8.20871475259131	9.389813057486185
ENST00000231004.4	LOX	1	0	3.951797572971587e-9	1.0072765621676617e-6	2.3250577577391685	4.547512194099157	6.872569951838325
ENST00000320717.5	GLS	1	0	4.012489572543553e-9	1.019370989523713e-6	1.7659636285116356	10.178863425279824	11.944827053791458
MSTRG.24479.4	MSTRG.24479	0	0	4.073962614082486e-9	1.0315836188954852e-6	4.034640916449682	2.3158883771138004	6.3505292935634845
ENST00000489822.3	TIAL1	1	0	4.271789125812274e-9	1.0781295460250867e-6	-8.01888184826252	7.018881848262523	-1
ENST00000398461.3	MEG3	1	0	4.4121486615961965e-9	1.109914926548008e-6	1.1123980644404963	9.15186949899216	10.264267563432654
ENST00000406575.1	IL6	1	0	4.709888187475983e-9	1.1798865268668348e-6	3.077668330598793	3.44358008340286	6.5212484140016524
ENST00000245138.6	CNOT1	1	0	4.720956263234279e-9	1.1798865268668348e-6	8.516952613876317	-0.9972370872189171	7.519715526657398
ENST00000233143.5	TMSB10	1	0	4.801375819956224e-9	1.1961019627597744e-6	0.8858727491719648	15.367445660872106	16.25331841004407
ENST00000257013.8	FAM127A	1	1	4.900308565297198e-9	1.2168098465512337e-6	0.8306741608170759	11.063274083939328	11.893948244756404
ENST00000581241.3	CSNK1D	1	0	4.977426457557932e-9	1.2319850688856492e-6	-1.1778885214079038	9.540937384287242	8.363048862879337
ENST00000427924.3	FGL1	1	0	5.122581929660363e-9	1.263849324357262e-6	-6.281598192979961	7.221431193138727	0.9398330001587646
MSTRG.11310.5	MSTRG.11310	0	0	5.210744773310103e-9	1.2814936115498141e-6	-7.399866085072756	6.39986608507276	-1
MSTRG.26023.3	MSTRG.26023	0	0	5.769738581203395e-9	1.414449575685649e-6	4.002720754482378	3.578687862183923	7.5814086166663
ENST00000430065.1	HSPA1A	1	1	5.855450700895661e-9	1.4309048527074455e-6	-1.5892024456617948	12.67168811407221	11.082485668410413
ENST00000361503.6	CES1	1	0	6.0874661450184684e-9	1.4828951944464767e-6	-4.778397847266772	8.456318160100338	3.6779203128335625
MSTRG.22248.1	MSTRG.22248	0	0	6.145503728487403e-9	1.4923105378794157e-6	1.9521629880582432	6.105815090687271	8.057978078745514
ENST00000437932.3	PDLIM5	1	0	6.496685954543869e-9	1.5726270274305766e-6	-9.170949107485013	9.672004427341882	0.5010553198568668
ENST00000489086.1	ECI2	1	0	6.8170739561866405e-9	1.6450090969447618e-6	1.8203440644554445	7.563136288452632	9.383480352908077
MSTRG.24703.4	MSTRG.24703	0	0	6.846241006183924e-9	1.6468846685406873e-6	2.615154103476792	5.088543494877174	7.703697598353966
ENST00000495528.1	VIM	1	0	7.155714029800638e-9	1.7159669746790147e-6	1.9460462734813633	5.36542456306718	7.311470836548542
ENST00000528353.3	DBF4B	1	0	7.307497362017772e-9	1.746923057254789e-6	-1.8844099407561778	7.566196749187579	5.681786808431401
ENST00000372486.3	NTMT1	1	0	7.684617042855156e-9	1.8313893687549888e-6	-6.050296399122909	5.870363147970898	-0.17993325115201286
ENST00000480614.1	VEGFA	1	0	8.043276784599085e-9	1.910948509407666e-6	1.5201368525280448	7.17002413696821	8.690160989496254
ENST00000574882.3	TSPAN10	1	0	8.355869086827271e-9	1.979106875989855e-6	1.5399221243021848	6.377991674224855	7.91791379852704
ENST00000005180.6	CCL26	1	0	8.983474887182358e-9	2.1212298969037924e-06	1.9275352971172235	5.18894091014856	7.116476207265783
MSTRG.17281.8	MSTRG.17281	0	0	9.214647413673193e-9	2.1691618163985365e-6	1.7537161299294735	6.1485231186552225	7.902239248584697
ENST00000267996.9	TPM1	1	0	9.384941039062574e-9	2.202514043792438e-6	1.5804505537698612	8.443959401540669	10.02440995531053
ENST00000216513.4	SIX4	1	0	9.659883763707487e-9	2.260148548568119e-6	-1.7462514118898758	7.666986529417177	5.9207351175272995
ENST00000530448.3	LETM2	1	0	1.0596400148539876e-8	2.4717548310125877e-6	2.0447744957208163	5.869258331683085	7.914032827403902
ENST00000230990.6	HBEGF	1	0	1.1126098598019844e-8	2.5874733890627598e-6	2.2079484227037396	6.770064713995946	8.978013136699683
ENST00000621141.2	GPR1	1	0	1.1472743498166075e-8	2.6600523381275e-6	6.092245027581736	-0.407696217729759	5.684548809851976
ENST00000472018.3	CDK10	1	0	1.1533542524595556e-8	2.666118627374751e-6	-1.4257079003482924	8.85807225053705	7.432364350188756
MSTRG.17553.9	MSTRG.17553	0	0	1.1632152434979051e-8	2.6808628682256958e-6	-8.828103110826548	8.4526794341578	-0.3754236766687517
ENST00000566995.3	TLDC1	1	0	1.1706215934099752e-8	2.6886656210607694e-6	1.454847698088646	7.169069811882259	8.623917509970903
ENST00000462753.3	TMEM209	1	0	1.173586459171465e-8	2.6886656210607694e-6	7.514342831550126	-1	6.514342831550128
ENST00000426291.3	IL6	1	0	1.1847702645060241e-8	2.706233253735318e-6	4.595026980458724	5.860998737973704	10.456025718432427
ENST00000611976.1	CDC42EP3	1	0	1.218457393974963e-8	2.774386488673643e-6	1.7491942222571768	10.404069060273187	12.153263282530364
ENST00000523235.3	FADS2	1	0	1.2218156327998817e-8	2.774386488673643e-6	-1.580245010662415	7.8479108105299895	6.267665799867574
ENST00000369516.4	TSPAN2	1	0	1.2734202001439772e-8	2.8830607866612628e-6	1.6045270647419976	6.028444669219627	7.632971733961624
ENST00000532414.2	MEX3A	1	0	1.3022192343012478e-8	2.9396167155075412e-6	-1.2828227642964949	8.718253384818828	7.4354306205223315
ENST00000226319.8	JADE1	1	0	1.3351432200788712e-8	3.0051263056143643e-6	-9.429696012879809	8.430262110325934	-0.9994339025538757
MSTRG.895.2	MSTRG.895	0	0	1.365342916430699e-8	3.06413999061475e-6	0.9345126035384149	9.741364553870454	10.675877157408868
ENST00000517413.3	MTUS1	1	0	1.3875981407719988e-8	3.1050332000641323e-6	-6.510019343503769	6.6441812291977564	0.13416188569398635
ENST00000498660.1	TUBA4A	1	0	1.4062588885916414e-8	3.1376692889019935e-6	1.1251089006027053	9.20451169819176	10.329620598794463
ENST00000263341.4	IL1B	1	0	1.4818103195298681e-8	3.296685345851175e-6	4.152889339351188	3.507911563447432	7.66080090279862
ENST00000551983.1	HSP90B1	1	0	1.5413427276250956e-8	3.4192489666973192e-6	-1.2861868417450042	9.335696894769354	8.049510053024349
ENST00000361175.6	PAPSS2	1	0	1.5957439474203742e-8	3.529758098867188e-6	0.8050735104382001	11.069996258020263	11.875069768458461
MSTRG.13903.3	MSTRG.13903	0	0	1.618591656752066e-8	3.570038107788074e-6	1.2940059366291534	7.709739511318126	9.003745447947278
MSTRG.3460.3	MSTRG.3460	0	0	1.6527402374026624e-8	3.6349424358441357e-6	8.583844931596925	0.20733614958613908	8.791181081183064
ENST00000379655.6	KIFC3	1	0	1.8113398118488e-8	3.9724075412161e-6	-1.3290860427041171	9.993393345704364	8.664307303000246
MSTRG.4735.10	MSTRG.4735	0	0	1.8424794021511194e-8	4.028509177720537e-6	7.680826665373587	0.28582460235477464	7.966651267728362
MSTRG.13464.1	MSTRG.13464	0	0	1.847387842778167e-8	4.028509177720537e-6	-2.034311465942435	8.661367260049696	6.627055794107261
ENST00000381341.4	DDX1	1	0	1.88326010957638e-8	4.0951331484424014e-6	7.771650996518407	-1	6.771650996518407
ENST00000488893.3	TSPAN7	1	0	1.907716305680687e-8	4.136627551053021e-6	3.7995895448187884	2.8988449369421465	6.698434481760936
