transcript_id	gene_name	known_status	length	single_exon	TSS	polyAsite	PC_potential	lncRNAregions	intergenic	ref_biotype	type	pval	qval	esti_log2FC	mean_obs_control	mean_obs_condition
ENST00000252809.3	GDF15	Known	3018	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	3.68343015780257e-06	0.000372098954405733	-1.89707387099399	8.9541384733208	7.05706460232681
ENST00000252979.5	ZNF337	Known	22626	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00184316309098865	0.0456944171513794	-0.574448423736897	9.84314316091221	9.26869473717531
ENST00000254260.5	RHPN2	Known	86295	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	3.35125847687976e-18	3.6333777996447e-15	-1.25805344005288	11.8897792493711	10.6317258093182
ENST00000254322.2	DNAJB1	Known	3650	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	1.39447290732719e-05	0.00110207742286781	-0.596663807317356	12.1624338443077	11.5657700369903
ENST00000254325.6	HGNC:9982	Known	44747	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000296832282130273	0.0123509505846173	-0.867959599227327	8.17049314061991	7.30253354139258
ENST00000254436.7	TRIM21	Known	8794	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000439731356235367	0.0164077559907561	0.663292765078332	8.77119637429648	9.43448913937481
ENST00000254508.6	NUP210	Known	104074	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00170043463711955	0.0432024548287583	-0.738379833158913	12.9062223133836	12.1678424802247
ENST00000254657.5	PER2	Known	44571	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	5.46216934326225e-07	7.42226746387148e-05	-1.093467880052	8.79174485001416	7.69827696996215
ENST00000254722.6	SERPINF1	Known	15615	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	2.64013035010176e-08	5.52253570542889e-06	-2.40320191511914	6.83333196222907	4.43013004710993
ENST00000254765.3	POPDC3	Known	21580	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	3.03863671082067e-05	0.00208471602574726	1.16705898036837	6.54745778442166	7.71451676479003
ENST00000254810.6	H3F3B	Known	3345	No	Yes	Yes	noncoding	No	No	protein_coding	prot_coding	0.000806785700625618	0.0255571781387071	0.542230856334434	12.6574479180894	13.1996787744238
ENST00000254941.6	NIP7	Known	3307	No	Yes	Yes	noncoding	No	No	protein_coding	prot_coding	0.000168189347237001	0.00791847790964074	1.69482276855347	5.42127234405677	7.11609511261024
ENST00000254958.7	JAG1	Known	36423	No	No	Yes	coding	No	No	protein_coding	prot_coding	1.511410608824e-18	1.71093903581537e-15	-2.21832881087146	13.0288872329126	10.8105584220411
ENST00000255082.5	ACY3	Known	8104	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000155575665860405	0.00748016741470107	-3.37501297295026	5.60774459101045	2.23273161806019
ENST00000255432.9	LGR6	Known	116045	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000170221899730706	0.00798455336472311	5.80931753519511	-0.999979821726002	4.8093377134691
ENST00000255764.3	MED10	Known	6713	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00157525920410521	0.0408547249345645	0.523357847313353	9.76714035117676	10.2904981984901
ENST00000256010.6	NTS	Known	8695	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	3.22924296973254e-13	1.85505549314255e-10	-7.83654290518853	7.89567032014427	0.05912741495574
ENST00000256646.4	NOTCH2	Known	158073	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	2.5370332463958e-06	0.000277511899529572	0.633922968201113	11.828367887154	12.4622908553551
ENST00000256951.7	EMP1	Known	23223	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	9.69001554989003e-07	0.000120502152986088	0.937265851195908	8.6588417431551	9.59610759435101
ENST00000257013.8	FAM127A	Known	1180	Yes	Yes	Yes	coding	No	No	protein_coding	prot_coding	4.9003085652972e-09	1.21680984655123e-06	0.830674160817076	11.0632740839393	11.8939482447564
ENST00000257209.6	FHOD3	Known	482341	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000427876804245788	0.0161138320745734	2.91490204580264	6.15854620730384	9.07344825310648
ENST00000257527.6	ADAM19	Known	98471	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	3.8323158561763e-05	0.00250850491208234	1.87931761002313	10.0373547007434	11.9166723107665
ENST00000257555.8	HNF1A	Known	23969	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	1.28684668103251e-61	1.41510852808342e-57	-9.95843414240131	8.95843414240131	-1
ENST00000257570.7	OASL	Known	18950	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00159434554190911	0.0412115301475948	2.14520025342669	4.95907541946339	7.10427567289009
ENST00000257696.4	HILPDA	Known	2525	No	Yes	Yes	noncoding	Yes	No	protein_coding	prot_coding	6.69053150620459e-06	0.000605190415691082	-1.01704683602099	8.63915188337961	7.62210504735862
ENST00000257940.4	ZC3H10	Known	9355	No	No	Yes	coding	No	No	protein_coding	prot_coding	0.000886125018376167	0.0273721241842623	-0.780989516832293	8.22182947524185	7.44083995840956
ENST00000257963.6	ACVR1B	Known	45411	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00194827265147563	0.0475010438928907	-0.536605108293141	10.0446145756599	9.50800946736673
ENST00000258168.4	BCO1	Known	52694	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.0003339858804257	0.0135412653573058	-2.33773100619061	6.70642918582687	4.36869817963626
ENST00000258201.6	FHOD1	Known	18269	No	No	Yes	coding	No	No	protein_coding	prot_coding	1.2649834127712e-05	0.00102340243468428	0.906041460539609	10.3537985610902	11.2598400216298
ENST00000258382.7	SP110	Known	43637	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	3.20438189018137e-10	1.0364021208424e-07	1.45209434664919	7.3206965803069	8.77279092695609
ENST00000258405.6	SERPINE2	Known	64207	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	7.18377311152472e-05	0.00407177300711769	1.32424348123144	8.50060200451304	9.82484548574447
ENST00000258412.5	TMBIM1	Known	18385	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	1.93964630598592e-05	0.00144538386927278	0.624242507162222	10.9373846212372	11.5616271283994
ENST00000258436.7	MFSD9	Known	21014	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00153929788847965	0.0400576516435084	-1.16182642150191	8.77761034905903	7.61578392755712
ENST00000258494.11	ALDH1L2	Known	64787	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	3.98676283843461e-08	7.86894982087644e-06	1.22116096332172	8.35130113825767	9.57246210157939
ENST00000258534.10	DRAM1	Known	46272	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	9.87998543897782e-06	0.000845975126959061	0.968511566728997	8.9736481677307	9.9421597344597
ENST00000258739.6	KDELR2	Known	23161	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000390900627030593	0.0151894788323745	-0.607780031051949	12.3199439084633	11.7121638774114
ENST00000258743.7	IL6	Known	4853	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	8.64874907676778e-05	0.00469833985661506	4.13500924865306	4.94698290581392	9.08199215446699
ENST00000259241.6	HS6ST1	Known	53097	No	No	Yes	coding	No	No	protein_coding	prot_coding	5.36768544998548e-06	0.000505738461301753	-0.825271249330711	9.77427776694353	8.94900651761282
ENST00000259318.7	AKAP2	Known	43310	No	Yes	No	coding	No	No	protein_coding	prot_coding	0.000626839607188259	0.0212846195158935	-6.87666205830121	5.92107165557463	-0.955590402726585
ENST00000259407.4	BAAT	Known	23102	No	Yes	No	coding	No	No	protein_coding	prot_coding	3.01210455794693e-21	5.04049505558872e-18	-3.27978860422713	8.19374931121249	4.91396070698537
ENST00000259486.8	ENPP2	Known	81744	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00177857557417082	0.0445378698675822	5.10473913380897	-1	4.10473913380897
ENST00000259526.3	NOV	Known	8047	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000159187005292832	0.00761101745740764	2.027967619649	4.16987723773247	6.19784485738148
ENST00000259632.9	DCTN3	Known	6929	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000360640981042115	0.0143542196471969	0.601543007634136	9.63572353250741	10.2372665401415
ENST00000259939.3	RNF144B	Known	81524	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000455822793651468	0.0168309970818042	1.81183293841933	4.46093754285461	6.27277048127394
ENST00000260197.9	SORL1	Known	181490	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	1.82532372882564e-09	5.0724889773939e-07	-3.83480588201271	8.01784447894066	4.18303859692795
ENST00000260227.4	MMP7	Known	10245	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	2.68151777386283e-09	7.16719422495274e-07	-4.31002574831815	6.92814673749116	2.61812098917301
ENST00000260356.5	THBS1	Known	18373	No	Yes	No	coding	Yes	No	protein_coding	prot_coding	5.99567465072314e-07	8.04057574196367e-05	1.75646394412099	11.9129192216858	13.6693831658068
ENST00000260502.8	BCAR3	Known	120038	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000553396075918485	0.0195074019144286	0.578033042508774	10.239884189403	10.8179172319117
ENST00000260952.6	ASNSD1	Known	9411	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00186435735191685	0.046057926149142	0.471897667165754	10.5996492533584	11.0715469205242
ENST00000260983.5	HECW2	Known	398241	No	Yes	No	coding	No	No	protein_coding	prot_coding	0.0011474734619925	0.032860515135341	1.04070412091897	6.28003895611556	7.32074307703452
ENST00000261192.9	BCAT1	Known	139437	No	No	Yes	coding	No	No	protein_coding	prot_coding	7.92414648604562e-08	1.45579242018218e-05	0.789082708814361	10.7346514278846	11.5237341366989
ENST00000261200.6	ABCC9	Known	139273	No	No	Yes	coding	Yes	No	protein_coding	prot_coding	2.54444298600772e-05	0.0018035321154136	2.56903426335175	3.15595131017813	5.72498557352988
ENST00000261219.7	VEZT	Known	34783	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000455884600797144	0.0168309970818042	-6.17651962206939	6.64491868945227	0.468399067382877
ENST00000261326.5	MOCOS	Known	84638	No	Yes	Yes	coding	Yes	No	protein_coding	prot_coding	0.00172427722726085	0.0436467241443139	0.78089027821211	8.3564794231349	9.13736970134701
ENST00000261349.6	LRP6	Known	150787	No	Yes	No	coding	No	No	protein_coding	prot_coding	2.70057939361589e-06	0.000291969803346026	-0.765333797521951	11.4495692466914	10.6842354491694
ENST00000261401.5	CORO1C	Known	86487	No	No	Yes	coding	No	No	protein_coding	prot_coding	0.00151161071426779	0.0396212338373375	0.459835028864352	13.4201198049413	13.8799548338056
ENST00000261438.7	KLF3	Known	36846	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00037159894246379	0.0146464781331465	-0.612761116167834	10.0419834087152	9.42922229254734
ENST00000261443.7	CSDE1	Known	40679	No	Yes	No	coding	No	No	protein_coding	prot_coding	0.000528324987702788	0.0188456314079692	-1.14570648460024	10.6684127682045	9.52270628360428
ENST00000261475.7	PPP2R3C	Known	36846	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00204597984505582	0.0493431895241115	0.655759781440657	8.5079583071355	9.16371808857616
ENST00000261483.4	MAN2A1	Known	177812	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000733074746796556	0.0238664468639343	0.847524034045797	10.3712386078481	11.2187626418939
ENST00000261558.5	AP5M1	Known	29833	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000128789354225314	0.00648385750176718	-0.818907367347996	9.65393071803645	8.83502335068845
ENST00000261646.7	SREBF1	Known	24929	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	1.29812931956281e-09	3.67271596308839e-07	-1.52172212537125	10.9992967801831	9.47757465481184
ENST00000261739.6	ANKRD13A	Known	40240	No	Yes	No	coding	Yes	No	protein_coding	prot_coding	2.89531475000424e-07	4.32762414584614e-05	1.7478976120794	7.20622364604506	8.95412125812446
ENST00000261797.6	NDST1	Known	50099	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000313298725510878	0.0129174054599094	0.539380665256117	12.2548601407782	12.7942408060343
ENST00000261799.6	PDGFRB	Known	42023	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00151139919150171	0.0396212338373375	2.52311567848675	3.08492723333168	5.60804291181843
ENST00000261813.6	PFDN1	Known	58082	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000221898834561569	0.00978299346394383	0.549562972616922	10.7460111592541	11.2955741318711
ENST00000261900.5	CCNT1	Known	28434	No	No	Yes	coding	No	No	protein_coding	prot_coding	1.3126880757906e-07	2.22080857165128e-05	-1.02060538618979	10.9123771782935	9.89177179210373
ENST00000261973.9	RBM25	Known	65462	No	No	No	coding	No	No	protein_coding	prot_coding	0.00124848318418805	0.0348583569347999	-1.08357433738234	8.8820094442507	7.79843510686836
ENST00000262051.9	SLC11A2	Known	46824	No	Yes	No	coding	No	No	protein_coding	prot_coding	0.000605072156563158	0.0207838640766453	-0.815423891274787	9.23069671106326	8.41527281978847
ENST00000262065.5	MMD	Known	29379	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	1.1360298554172e-07	1.97846538869796e-05	-1.58773396065562	10.0840680118743	8.49633405121867
ENST00000262139.7	WIPI1	Known	36139	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000727103527745438	0.0237859781378806	1.46611636446025	6.39051925118744	7.85663561564768
ENST00000262213.4	TRAM1	Known	34927	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	2.29054499067207e-05	0.00166338945044306	-0.907074547688479	14.2564089153768	13.3493343676883
ENST00000262219.8	ANXA13	Known	56608	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	1.04844020594125e-05	0.00088883019529449	-2.90191251061511	7.11812164963689	4.21620913902178
ENST00000262244.5	MOB3B	Known	204572	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	4.26021369270299e-07	6.01892483593215e-05	0.796237651779048	10.0113861161189	10.8076237678979
ENST00000262306.9	TCEB2	Known	5863	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000415638392263248	0.0158775252928225	0.803852523463414	9.64771205204861	10.451564575512
ENST00000262348.6	WLS	Known	107195	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	1.08482425252048e-05	0.000914638734789364	1.03209022675215	8.67341289883463	9.70550312558678
ENST00000262424.7	CRISPLD2	Known	89526	No	Yes	Yes	coding	Yes	No	protein_coding	prot_coding	7.12410660050946e-07	9.24776313300871e-05	3.77301282656405	7.20785836870866	10.9808711952727
ENST00000262428.4	COTL1	Known	52483	No	Yes	Yes	noncoding	No	No	protein_coding	prot_coding	0.00177643768784966	0.0444988102497896	0.402678807287512	13.6534058709659	14.0560846782534
ENST00000262435.11	SMURF2	Known	116703	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000192867341567896	0.00880566390976981	0.901059861600388	9.18667108141381	10.0877309430142
ENST00000262441.7	GLP2R	Known	66551	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00081155267019896	0.0256837199666632	-1.43114759478857	9.14699701538696	7.71584942059838
ENST00000262483.10	PITPNM3	Known	105229	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00182039355221066	0.045305022459916	1.91114545066328	7.47772702928489	9.38887247994817
ENST00000262510.8	NLRC5	Known	94026	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	1.3436462901753e-05	0.00106959524797129	2.67541768681081	5.90970632327845	8.58512401008926
ENST00000262887.7	XRCC1	Known	32966	No	No	No	coding	No	No	protein_coding	prot_coding	0.000628495278148568	0.0213126348132345	-7.49392124085471	6.53602760611055	-0.957893634744165
ENST00000263097.6	CNN2	Known	12487	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	4.09594753447417e-07	5.8172279217937e-05	0.721515112581975	11.1421061379062	11.8636212504881
ENST00000263339.3	IL1A	Known	10675	No	No	Yes	coding	No	No	protein_coding	prot_coding	2.29351809655105e-29	8.40705440562907e-26	4.40280098546462	3.59573472292358	7.9985357083882
ENST00000263341.4	IL1B	Known	7152	No	No	Yes	coding	No	No	protein_coding	prot_coding	1.48181031952987e-08	3.29668534585118e-06	4.15288933935119	3.50791156344743	7.66080090279862
ENST00000263372.3	KCNK6	Known	9176	No	Yes	No	coding	No	No	protein_coding	prot_coding	0.000762149891867274	0.0245575605802709	0.843205699525881	6.95001617435353	7.79322187387941
ENST00000263398.8	CD44	Known	93532	No	No	Yes	coding	Yes	No	protein_coding	prot_coding	0.000579878691224004	0.0201705024917985	0.444714695891174	13.0978121386652	13.5425268345563
ENST00000263464.5	BIRC3	Known	20239	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	2.72042360737684e-08	5.61421040281628e-06	-1.26900966493488	10.9608882095476	9.69187854461272
ENST00000263620.5	ARID3A	Known	49897	No	Yes	Yes	coding	Yes	No	protein_coding	prot_coding	1.37166900544619e-06	0.000161943197902195	-1.14377571698766	8.36398651811489	7.22021080112723
ENST00000263707.5	TFCP2L1	Known	68620	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000113857884376841	0.00587428844884454	-2.62164530327259	8.30090783506654	5.67926253179395
ENST00000263713.7	EPB41L5	Known	166114	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000859469485827199	0.0267635042922817	-0.715763799345003	9.02060441458505	8.30484061524005
ENST00000263735.6	EPCAM	Known	17886	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	2.56154972198791e-05	0.0018107739789224	-3.83418860588896	6.80360383427013	2.96941522838117
ENST00000263791.7	EIF2AK4	Known	101437	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	4.74704709194301e-06	0.00045848612797553	0.678987633642189	10.720377206486	11.3993648401282
ENST00000263895.6	RND3	Known	19499	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	4.27079471191716e-08	8.36521538267805e-06	0.899339731799325	10.9534797105747	11.852819442374
ENST00000263955.6	STK17B	Known	38009	No	Yes	No	coding	No	No	protein_coding	prot_coding	0.000363740581774789	0.0144477083401847	0.644707206800751	9.14397486259329	9.78868206939403
ENST00000264001.6	CKLF	Known	13505	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	7.69781158720879e-06	0.000682666408466096	1.05800711263356	7.45286430362541	8.51087141625896
ENST00000264027.6	SC5D	Known	16241	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000176376971677987	0.00819370558168764	-0.79066896514789	8.92588716150181	8.13521819635391
ENST00000264036.5	MCAM	Known	8587	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	2.31276389031611e-11	9.27237635337831e-09	2.61995004518613	9.5392571232215	12.1592071684076
ENST00000264144.4	LAMC2	Known	58612	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00172238090081253	0.0436192072743629	0.749393425394561	10.3254462090483	11.0748396344429
ENST00000264183.5	ARID4B	Known	161322	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	1.09883311819117e-05	0.000923415687107001	-0.995392758238688	10.2055577635708	9.21016500533211
ENST00000264234.5	UPK1B	Known	31635	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	5.14856575016486e-06	0.000489890167800297	-7.0517755343846	9.13996148331756	2.08818594893295
ENST00000264245.6	ARHGAP31	Known	126341	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	3.38714135661477e-17	3.3004048127612e-14	2.91457445386673	7.31911908392884	10.2336935377956
ENST00000264381.5	BCHE	Known	64568	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	2.15852885487087e-06	0.000245431426383153	1.85960589914861	6.87239074091368	8.73199664006229
